	0
chr16:23108044-23108144	ENSMUSG00000022884
chr10:4355980-4356080	ENSMUSG00000038587
chr14:28011628-28011728	ENSMUSG00000040640
chr19:8821201-8821301	ENSMUSG00000071659
chr5:35102301-35102401	ENSMUSG00000029103
chr11:8433652-8433752	ENSMUSG00000020422
chr7:65645098-65645198	ENSMUSG00000030515
chr17:35249546-35249646	ENSMUSG00000019432
chr6:113515874-113515974	ENSMUSG00000030286
chr7:65693469-65693569	ENSMUSG00000078681
chr4:106485356-106485456	ENSMUSG00000025418
chr1:164870269-164870369	ENSMUSG00000103659
chr11:114719631-114719731	ENSMUSG00000034714
chr8:83722477-83722577	ENSMUSG00000005481
chr7:127459711-127459811	ENSMUSG00000030822
chr6:57502321-57502421	ENSMUSG00000108112
chr11:61356901-61357001	ENSMUSG00000010122
chr16:16882536-16882636	ENSMUSG00000022779
chr5:89027918-89028018	ENSMUSG00000060961
chr5:89040518-89040618	ENSMUSG00000060961
chr5:89156718-89156818	ENSMUSG00000060961
chr4:95818007-95818107	ENSMUSG00000028573
chr4:58906511-58906611	ENSMUSG00000050812
chr12:84450723-84450823	ENSMUSG00000021238
chr3:89831770-89831870	ENSMUSG00000046280
chr4:149981275-149981375	ENSMUSG00000028980
chr5:24159505-24159605	ENSMUSG00000028986
chr7:41479678-41479778	ENSMUSG00000092592
chr7:41490478-41490578	ENSMUSG00000092592
chr19:34746603-34746703	ENSMUSG00000009378
chr13:67614263-67614363	ENSMUSG00000103283
chr4:108479326-108479426	ENSMUSG00000034610
chr10:86301072-86301172	ENSMUSG00000020044
chr8:104351191-104351291	ENSMUSG00000096188
chr8:104354791-104354891	ENSMUSG00000096188
chr7:35450496-35450596	ENSMUSG00000030492
chr17:3197572-3197672	ENSMUSG00000046201
chr8:34828460-34828560	ENSMUSG00000031529
chr6:17717578-17717678	ENSMUSG00000106822
chr3:35971784-35971884	ENSMUSG00000105556
chr12:112738474-112738574	ENSMUSG00000072825
chr8:109731751-109731851	ENSMUSG00000069895
chr16:11323008-11323108	ENSMUSG00000071669
chr16:11323308-11323408	ENSMUSG00000071669
chr16:11606308-11606408	ENSMUSG00000071669
chr8:93208818-93208918	ENSMUSG00000061959
chr2:79834853-79834953	ENSMUSG00000059173
chr18:11839320-11839420	ENSMUSG00000040957
chr5:73338499-73338599	ENSMUSG00000029153
chr8:3451906-3452006	ENSMUSG00000004568
chr8:3455106-3455206	ENSMUSG00000004568
chr7:35754265-35754365	ENSMUSG00000043671
chr6:30805054-30805154	ENSMUSG00000025607
chr7:97413438-97413538	ENSMUSG00000035686
chr2:25916334-25916434	ENSMUSG00000058740
chr11:9297242-9297342	ENSMUSG00000004668
chr1:138606875-138606975	ENSMUSG00000026393
chr1:82719128-82719228	ENSMUSG00000097564
chr1:82729190-82729290	ENSMUSG00000026150
chr7:101845488-101845588	ENSMUSG00000032725
chr12:77475625-77475725	ENSMUSG00000021065
chr19:18793883-18793983	ENSMUSG00000024727
chr19:18853483-18853583	ENSMUSG00000024727
chr11:5871847-5871947	ENSMUSG00000020473
chr10:69564773-69564873	ENSMUSG00000069601
chr9:57751040-57751140	ENSMUSG00000038957
chr5:66080949-66081049	ENSMUSG00000070780
chr5:23423608-23423708	ENSMUSG00000073147
chr5:115578854-115578954	ENSMUSG00000041638
chr16:33013800-33013900	ENSMUSG00000022801
chr7:55893145-55893245	ENSMUSG00000030447
chr5:24409563-24409663	ENSMUSG00000028973
chr13:3650632-3650732	ENSMUSG00000033781
chr9:52115344-52115444	ENSMUSG00000035164
chr13:41828248-41828348	ENSMUSG00000058022
chr1:156036403-156036503	ENSMUSG00000050565
chr7:44829888-44829988	ENSMUSG00000109511
chr8:45339117-45339217	ENSMUSG00000070044
chr8:44950847-44950947	ENSMUSG00000070047
chr9:97018166-97018266	ENSMUSG00000085541
chr3:158036473-158036573	ENSMUSG00000055436
chr19:7096214-7096314	ENSMUSG00000047787
chr10:87521795-87521895	ENSMUSG00000020051
chr10:87562295-87562395	ENSMUSG00000020051
chr11:76179587-76179687	ENSMUSG00000017286
chr1:84838589-84838689	ENSMUSG00000026219
chr6:37541673-37541773	ENSMUSG00000038641
chr10:28074920-28075020	ENSMUSG00000019889
chr7:44829887-44829987	ENSMUSG00000074141
chr6:120203373-120203473	ENSMUSG00000041372
chr6:120215273-120215373	ENSMUSG00000041372
chr15:95824959-95825059	ENSMUSG00000078648
chr4:46649890-46649990	ENSMUSG00000039813
chr1:176890107-176890207	ENSMUSG00000102211
chr3:97741124-97741224	ENSMUSG00000038170
chr13:38658898-38658998	ENSMUSG00000001707
chr17:35897146-35897246	ENSMUSG00000084998
chr8:61035995-61036095	ENSMUSG00000031644
chr7:144436933-144437033	ENSMUSG00000031078
chr6:50455930-50456030	ENSMUSG00000029822
chr19:37022391-37022491	ENSMUSG00000039652
chr8:24053419-24053519	ENSMUSG00000037492
chr6:92831978-92832078	ENSMUSG00000048636
chr13:45389742-45389842	ENSMUSG00000038175
chr12:98831904-98832004	ENSMUSG00000051166
chr14:25842256-25842356	ENSMUSG00000021866
chr10:76180151-76180251	ENSMUSG00000020229
chr14:31117238-31117338	ENSMUSG00000042323
chr4:132532687-132532787	ENSMUSG00000087352
chr3:68495302-68495402	ENSMUSG00000027777
chr3:131489785-131489885	ENSMUSG00000050931
chr3:131490385-131490485	ENSMUSG00000050931
chr2:180463945-180464045	ENSMUSG00000038963
chr2:180464545-180464645	ENSMUSG00000038963
chr4:55010148-55010248	ENSMUSG00000060206
chr4:55060148-55060248	ENSMUSG00000060206
chr8:126372758-126372858	ENSMUSG00000057060
chr6:38551731-38551831	ENSMUSG00000097206
chr7:97830941-97831041	ENSMUSG00000030774
chr11:109365531-109365631	ENSMUSG00000020611
chr11:90339436-90339536	ENSMUSG00000003949
chr6:54039754-54039854	ENSMUSG00000004633
chr11:115462145-115462245	ENSMUSG00000085651
chr6:147091879-147091979	ENSMUSG00000040102
chr19:31947761-31947861	ENSMUSG00000052595
chr19:31948061-31948161	ENSMUSG00000052595
chr5:3631677-3631777	ENSMUSG00000104950
chr6:90690131-90690231	ENSMUSG00000107999
chr17:57236314-57236414	ENSMUSG00000005823
chr12:13249108-13249208	ENSMUSG00000037149
chr11:98768132-98768232	ENSMUSG00000020889
chr5:87370103-87370203	ENSMUSG00000104664
chr11:106398250-106398350	ENSMUSG00000020715
chr4:33045916-33046016	ENSMUSG00000028277
chr4:140515385-140515485	ENSMUSG00000040964
chr4:25658232-25658332	ENSMUSG00000055373
chr4:25799332-25799432	ENSMUSG00000055373
chr9:86554777-86554877	ENSMUSG00000056131
chr15:102474832-102474932	ENSMUSG00000056851
chr4:133591362-133591462	ENSMUSG00000028848
chr14:13960814-13960914	ENSMUSG00000053453
chr13:96649267-96649367	ENSMUSG00000021670
chr5:122443893-122443993	ENSMUSG00000029466
chr6:93128829-93128929	ENSMUSG00000097462
chr6:97220489-97220589	ENSMUSG00000035199
chr11:75266483-75266583	ENSMUSG00000045287
chrX:44789170-44789270	ENSMUSG00000045284
chr7:4628578-4628678	ENSMUSG00000108320
chrX:101683960-101684060	ENSMUSG00000034160
chr6:97298067-97298167	ENSMUSG00000030064
chr5:89441422-89441522	ENSMUSG00000035540
chr9:43744484-43744584	ENSMUSG00000032012
chr19:55316351-55316451	ENSMUSG00000024983
chr2:30892571-30892671	ENSMUSG00000050737
chr10:93745681-93745781	ENSMUSG00000020019
chr16:25957375-25957475	ENSMUSG00000090257
chr18:76970826-76970926	ENSMUSG00000025421
chr3:58525417-58525517	ENSMUSG00000027808
chr15:95094385-95094485	ENSMUSG00000063296
chr7:116308185-116308285	ENSMUSG00000045659
chr1:153223622-153223722	ENSMUSG00000026478
chr4:107084288-107084388	ENSMUSG00000028621
chr8:33416725-33416825	ENSMUSG00000049184
chr7:6131791-6131891	ENSMUSG00000046792
chr13:51777046-51777146	ENSMUSG00000021451
chr12:67059368-67059468	ENSMUSG00000034912
chr9:74210456-74210556	ENSMUSG00000044976
chr9:74282256-74282356	ENSMUSG00000044976
chrX:169058374-169058474	ENSMUSG00000087201
chr5:5749217-5749317	ENSMUSG00000015652
chr16:20725558-20725658	ENSMUSG00000022847
chr2:119248862-119248962	ENSMUSG00000027315
chr4:32760719-32760819	ENSMUSG00000058006
chr5:43285670-43285770	ENSMUSG00000039782
chr1:4816788-4816888	ENSMUSG00000025903
chr1:6214697-6214797	ENSMUSG00000025907
chr5:120503382-120503482	ENSMUSG00000029598
chr4:6191098-6191198	ENSMUSG00000028243
chr2:120091375-120091475	ENSMUSG00000027293
chr7:29321772-29321872	ENSMUSG00000030583
chr11:115892406-115892506	ENSMUSG00000034427
chr15:73581124-73581224	ENSMUSG00000079020
chr11:5718117-5718217	ENSMUSG00000049680
chr4:124838704-124838804	ENSMUSG00000028890
chr9:18297325-18297425	ENSMUSG00000001774
chr4:116096369-116096469	ENSMUSG00000028703
chr3:90433288-90433388	ENSMUSG00000027933
chr8:109778554-109778654	ENSMUSG00000031731
chrX:48513344-48513444	ENSMUSG00000036932
chr2:91178160-91178260	ENSMUSG00000040687
chr11:117838668-117838768	ENSMUSG00000093485
chr2:93455911-93456011	ENSMUSG00000027215
chr11:86207970-86208070	ENSMUSG00000085208
chr3:122196106-122196206	ENSMUSG00000104887
chr11:12237508-12237608	ENSMUSG00000020173
chr11:12267108-12267208	ENSMUSG00000020173
chr19:12651208-12651308	ENSMUSG00000063683
chr17:46801516-46801616	ENSMUSG00000036568
chr4:142239290-142239390	ENSMUSG00000040606
chr5:110378954-110379054	ENSMUSG00000043323
chrX:103493558-103493658	ENSMUSG00000097571
chr11:110337569-110337669	ENSMUSG00000018800
chr4:132532755-132532855	ENSMUSG00000054428
chr5:148954597-148954697	ENSMUSG00000085237
chr1:69040486-69040586	ENSMUSG00000062209
chr11:28867704-28867804	ENSMUSG00000020467
chr6:133110774-133110874	ENSMUSG00000107838
chr4:116555833-116555933	ENSMUSG00000055900
chr11:35902700-35902800	ENSMUSG00000018849
chr1:89766306-89766406	ENSMUSG00000055013
chr1:105356607-105356707	ENSMUSG00000097482
chr8:70293566-70293666	ENSMUSG00000057788
chr10:81530824-81530924	ENSMUSG00000034781
chr5:146954657-146954757	ENSMUSG00000016503
chr2:5951469-5951569	ENSMUSG00000043241
chr10:20340569-20340669	ENSMUSG00000037608
chr2:60693692-60693792	ENSMUSG00000026971
chr2:60693792-60693892	ENSMUSG00000026971
chr11:30024548-30024648	ENSMUSG00000044072
chr2:155563381-155563481	ENSMUSG00000027610
chr3:86076909-86077009	ENSMUSG00000028082
chr1:36472120-36472220	ENSMUSG00000037408
chr8:94354801-94354901	ENSMUSG00000031766
chr12:17551173-17551273	ENSMUSG00000011179
chr5:5507737-5507837	ENSMUSG00000046798
chr9:97076461-97076561	ENSMUSG00000032449
chr4:141420879-141420979	ENSMUSG00000006221
chr8:47956159-47956259	ENSMUSG00000031563
chr16:26066988-26067088	ENSMUSG00000038168
chr11:120006463-120006563	ENSMUSG00000025372
chr10:128401695-128401795	ENSMUSG00000025374
chr4:89306689-89306789	ENSMUSG00000073802
chr3:9437420-9437520	ENSMUSG00000040209
chr3:9447320-9447420	ENSMUSG00000040209
chr15:66968821-66968921	ENSMUSG00000005125
chr6:85451714-85451814	ENSMUSG00000030007
chr11:16915903-16916003	ENSMUSG00000020122
chr2:158385338-158385438	ENSMUSG00000044349
chr6:38028939-38029039	ENSMUSG00000029830
chr3:157566992-157567092	ENSMUSG00000040016
chr19:58975058-58975158	ENSMUSG00000041362
chr18:53953213-53953313	ENSMUSG00000073563
chr15:13173500-13173600	ENSMUSG00000039385
chr2:77187040-77187140	ENSMUSG00000042272
chr11:43230363-43230463	ENSMUSG00000086170
chr7:117667279-117667379	ENSMUSG00000030657
chr3:79287173-79287273	ENSMUSG00000102545
chr1:56972281-56972381	ENSMUSG00000038331
chr11:51976761-51976861	ENSMUSG00000020392
chr18:33203555-33203655	ENSMUSG00000024378
chr1:40773838-40773938	ENSMUSG00000041945
chr8:13200522-13200622	ENSMUSG00000038515
chr3:89077022-89077122	ENSMUSG00000028053
chr12:8008348-8008448	ENSMUSG00000020609
chr9:40321333-40321433	ENSMUSG00000040111
chr11:76250215-76250315	ENSMUSG00000038046
chr14:26653874-26653974	ENSMUSG00000021877
chr12:75735649-75735749	ENSMUSG00000021054
chr4:84545495-84545595	ENSMUSG00000028487
chr4:84546495-84546595	ENSMUSG00000028487
chr1:82719121-82719221	ENSMUSG00000079465
chr12:32954191-32954291	ENSMUSG00000020570
chr8:10985281-10985381	ENSMUSG00000038894
chr4:44948053-44948153	ENSMUSG00000084854
chr19:4621172-4621272	ENSMUSG00000024892
chr16:3903875-3903975	ENSMUSG00000005982
chr6:38081483-38081583	ENSMUSG00000038600
chr18:74770236-74770336	ENSMUSG00000025885
chr6:50110741-50110841	ENSMUSG00000038388
chr9:54604134-54604234	ENSMUSG00000032279
chr7:119454137-119454237	ENSMUSG00000030954
chr1:40767674-40767774	ENSMUSG00000026062
chr3:107696118-107696218	ENSMUSG00000027893
chr11:22982236-22982336	ENSMUSG00000051355
chr6:129523662-129523762	ENSMUSG00000108290
chr10:75647012-75647112	ENSMUSG00000020196
chr10:31414123-31414223	ENSMUSG00000111256
chr18:38841673-38841773	ENSMUSG00000036585
chr2:4718031-4718131	ENSMUSG00000048186
chr9:37508519-37508619	ENSMUSG00000042138
chr14:25570485-25570585	ENSMUSG00000007817
chr2:128877381-128877481	ENSMUSG00000027386
chr11:98454994-98455094	ENSMUSG00000019312
chr9:56917993-56918093	ENSMUSG00000032733
chr2:169884713-169884813	ENSMUSG00000047907
chr16:8619429-8619529	ENSMUSG00000057880
chr14:20995833-20995933	ENSMUSG00000021823
chr1:87573789-87573889	ENSMUSG00000079434
chr4:49514096-49514196	ENSMUSG00000044018
chr17:31162352-31162452	ENSMUSG00000086010
chr2:130614502-130614602	ENSMUSG00000027300
chr12:85747139-85747239	ENSMUSG00000034258
chr6:97962952-97963052	ENSMUSG00000035158
chr8:105716954-105717054	ENSMUSG00000013150
chr8:105717154-105717254	ENSMUSG00000013150
chr8:105728254-105728354	ENSMUSG00000013150
chr9:63532055-63532155	ENSMUSG00000037801
chr7:114415781-114415881	ENSMUSG00000030671
chr2:132808807-132808907	ENSMUSG00000037376
chr6:119753296-119753396	ENSMUSG00000030172
chrX:151904307-151904407	ENSMUSG00000025261
chr11:61684591-61684691	ENSMUSG00000042377
chr11:61707591-61707691	ENSMUSG00000042377
chr5:8046094-8046194	ENSMUSG00000086528
chr7:110878166-110878266	ENSMUSG00000005611
chr14:78510346-78510446	ENSMUSG00000022016
chr15:10328280-10328380	ENSMUSG00000094814
chr15:10328380-10328480	ENSMUSG00000094814
chr15:10329080-10329180	ENSMUSG00000094814
chr15:10329180-10329280	ENSMUSG00000094814
chr9:57125250-57125350	ENSMUSG00000086728
chr16:34929810-34929910	ENSMUSG00000022836
chr5:90597707-90597807	ENSMUSG00000070690
chr6:149556786-149556886	ENSMUSG00000003452
chr1:58752708-58752808	ENSMUSG00000026031
chr1:105279514-105279614	ENSMUSG00000047496
chr16:10545439-10545539	ENSMUSG00000068663
chr8:23412002-23412102	ENSMUSG00000031548
chr19:7532340-7532440	ENSMUSG00000024759
chr19:4883568-4883668	ENSMUSG00000006463
chr12:111647610-111647710	ENSMUSG00000007411
chr9:72665146-72665246	ENSMUSG00000032216
chr17:84444356-84444456	ENSMUSG00000024251
chr4:135494790-135494890	ENSMUSG00000028801
chr2:9922252-9922352	ENSMUSG00000025782
chr1:160609055-160609155	ENSMUSG00000103432
chr11:121513249-121513349	ENSMUSG00000039230
chr19:4745313-4745413	ENSMUSG00000096370
chr1:74713874-74713974	ENSMUSG00000026170
chr7:140923802-140923902	ENSMUSG00000038745
chr2:57238435-57238535	ENSMUSG00000026827
chr2:57370435-57370535	ENSMUSG00000026827
chr1:133300610-133300710	ENSMUSG00000041757
chr1:133300810-133300910	ENSMUSG00000041757
chr16:43369781-43369881	ENSMUSG00000022708
chr16:43638581-43638681	ENSMUSG00000022708
chr16:43638681-43638781	ENSMUSG00000022708
chr1:20301379-20301479	ENSMUSG00000043760
chr17:87380186-87380286	ENSMUSG00000036918
chr12:84602731-84602831	ENSMUSG00000021240
chr1:170301199-170301299	ENSMUSG00000102752
chr2:38926170-38926270	ENSMUSG00000063972
chr15:10328238-10328338	ENSMUSG00000005268
chr15:10329738-10329838	ENSMUSG00000005268
chr11:69633090-69633190	ENSMUSG00000018765
chr3:69073749-69073849	ENSMUSG00000027782
chr10:79526730-79526830	ENSMUSG00000052151
chr9:108572486-108572586	ENSMUSG00000019039
chr7:57824792-57824892	ENSMUSG00000033676
chr4:139315544-139315644	ENSMUSG00000028743
chr7:31112125-31112225	ENSMUSG00000001249
chr8:122551198-122551298	ENSMUSG00000014444
chr11:80178405-80178505	ENSMUSG00000020709
chr10:127838152-127838252	ENSMUSG00000069456
chr15:58945444-58945544	ENSMUSG00000022353
chr6:43273682-43273782	ENSMUSG00000033542
chr5:121452393-121452493	ENSMUSG00000029452
chr4:45342413-45342513	ENSMUSG00000028322
chr17:59009951-59010051	ENSMUSG00000086594
chr1:88138762-88138862	ENSMUSG00000090124
chr7:132316480-132316580	ENSMUSG00000030930
chr15:102970796-102970896	ENSMUSG00000022484
chr13:30379141-30379241	ENSMUSG00000049115
chr6:113519874-113519974	ENSMUSG00000030286
chr10:77016195-77016295	ENSMUSG00000074919
chr4:106484656-106484756	ENSMUSG00000025418
chr4:106662856-106662956	ENSMUSG00000025413
chr6:66986197-66986297	ENSMUSG00000036402
chr13:56473355-56473455	ENSMUSG00000021509
chr6:23079173-23079273	ENSMUSG00000029695
chr16:96315201-96315301	ENSMUSG00000074892
chr7:45570653-45570753	ENSMUSG00000030826
chr7:45570753-45570853	ENSMUSG00000030826
chr9:96179062-96179162	ENSMUSG00000041440
chr5:34660579-34660679	ENSMUSG00000052783
chr4:94639191-94639291	ENSMUSG00000028576
chr4:95859107-95859207	ENSMUSG00000028573
chr5:115731075-115731175	ENSMUSG00000041609
chr19:24999629-24999729	ENSMUSG00000052085
chr16:55973868-55973968	ENSMUSG00000102101
chr15:85785283-85785383	ENSMUSG00000022383
chr7:116504369-116504469	ENSMUSG00000030659
chr5:107805995-107806095	ENSMUSG00000011831
chr13:34063041-34063141	ENSMUSG00000038286
chr8:119562289-119562389	ENSMUSG00000034189
chr1:72266865-72266965	ENSMUSG00000097131
chr9:45900125-45900225	ENSMUSG00000042790
chr7:118447917-118448017	ENSMUSG00000058420
chr9:26788944-26789044	ENSMUSG00000036395
chr7:143713462-143713562	ENSMUSG00000037606
chr14:10343592-10343692	ENSMUSG00000060579
chr5:103851374-103851474	ENSMUSG00000029313
chr14:120021685-120021785	ENSMUSG00000044819
chr2:79990553-79990653	ENSMUSG00000059173
chrX:101562834-101562934	ENSMUSG00000031314
chr15:82354239-82354339	ENSMUSG00000022450
chr10:116485261-116485361	ENSMUSG00000020166
chr11:94496499-94496599	ENSMUSG00000010080
chr1:88138800-88138900	ENSMUSG00000090175
chr2:30719447-30719547	ENSMUSG00000075416
chr7:68126927-68127027	ENSMUSG00000005533
chr1:82703428-82703528	ENSMUSG00000097564
chr17:26021836-26021936	ENSMUSG00000037098
chr4:108070491-108070591	ENSMUSG00000028600
chr10:117735379-117735479	ENSMUSG00000060181
chr10:117736079-117736179	ENSMUSG00000060181
chr5:66026249-66026349	ENSMUSG00000070780
chr15:103009857-103009957	ENSMUSG00000001661
chrX:75287315-75287415	ENSMUSG00000031196
chr1:88138793-88138893	ENSMUSG00000092220
chr13:4089011-4089111	ENSMUSG00000033715
chr18:15399894-15399994	ENSMUSG00000024411
chr7:127558084-127558184	ENSMUSG00000107023
chr1:84838789-84838889	ENSMUSG00000026219
chr6:37441655-37441755	ENSMUSG00000038648
chr2:102790059-102790159	ENSMUSG00000005089
chr10:80590154-80590254	ENSMUSG00000003346
chr9:7834227-7834327	ENSMUSG00000057367
chr1:82448923-82449023	ENSMUSG00000067158
chr1:82461623-82461723	ENSMUSG00000067158
chr1:82470123-82470223	ENSMUSG00000067158
chr14:75658359-75658459	ENSMUSG00000022002
chr19:22978319-22978419	ENSMUSG00000052387
chr3:96781264-96781364	ENSMUSG00000028098
chr19:31528551-31528651	ENSMUSG00000052920
chr1:88212412-88212512	ENSMUSG00000089943
chr11:115282822-115282922	ENSMUSG00000044788
chr11:75573094-75573194	ENSMUSG00000038178
chr2:13368638-13368738	ENSMUSG00000026726
chr1:72266867-72266967	ENSMUSG00000026189
chr5:8056478-8056578	ENSMUSG00000003161
chr11:58977748-58977848	ENSMUSG00000085379
chr13:23859734-23859834	ENSMUSG00000036083
chr3:30012396-30012496	ENSMUSG00000027684
chr15:32245013-32245113	ENSMUSG00000022231
chr15:32245713-32245813	ENSMUSG00000022231
chr15:32640913-32641013	ENSMUSG00000022231
chr4:151981191-151981291	ENSMUSG00000039768
chr2:121439359-121439459	ENSMUSG00000046110
chr18:67972657-67972757	ENSMUSG00000024544
chr16:36494296-36494396	ENSMUSG00000051980
chr6:141499269-141499369	ENSMUSG00000041741
chr16:4650289-4650389	ENSMUSG00000004069
chr6:86446174-86446274	ENSMUSG00000046679
chr6:93685555-93685655	ENSMUSG00000045095
chr18:34931785-34931885	ENSMUSG00000024360
chr2:3225924-3226024	ENSMUSG00000050530
chr19:28964353-28964453	ENSMUSG00000040105
chr12:78226879-78226979	ENSMUSG00000047454
chr7:84153940-84154040	ENSMUSG00000097016
chr7:132270551-132270651	ENSMUSG00000030849
chr7:132316451-132316551	ENSMUSG00000030849
chr13:53333816-53333916	ENSMUSG00000021468
chr6:149101371-149101471	ENSMUSG00000030313
chr15:50661252-50661352	ENSMUSG00000038679
chr11:31902311-31902411	ENSMUSG00000020300
chr12:105652539-105652639	ENSMUSG00000041341
chr16:18392582-18392682	ENSMUSG00000000325
chr4:138338624-138338724	ENSMUSG00000028755
chr4:138365824-138365924	ENSMUSG00000028755
chr10:59371596-59371696	ENSMUSG00000019916
chr14:18239054-18239154	ENSMUSG00000021775
chr11:50299061-50299161	ENSMUSG00000020368
chr4:11263715-11263815	ENSMUSG00000045205
chr7:71011713-71011813	ENSMUSG00000109532
chr7:71045913-71046013	ENSMUSG00000109532
chr5:146294630-146294730	ENSMUSG00000029635
chr5:146301630-146301730	ENSMUSG00000029635
