Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of dendritic spine development (GO:0060999)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.25589634703161607	0.16394043820092694	CAPRIN1
establishment of protein localization to membrane (GO:0090150)	4/84	0.339016757199548435242064670092076994478702545166015625	0.56835738796143331352794803024153225123882293701171875	0.42832406050482318971006634455989114940166473388671875	0.67149228149285844491345187634578905999660491943359375	-0.15079784408286312	0.1631188937587398	RAB10;MACF1;SDCBP;TAOK2
metanephros development (GO:0001656)	1/24	0.5749520024544405583100115109118632972240447998046875	0.69503691435948200538774699452915228903293609619140625	0.61931318950924529875834423364722169935703277587890625	0.75632237337765884088724988032481633126735687255859375	-0.2935857157827208	0.16249050905073995	NF1
positive regulation of ATPase activity (GO:0032781)	2/36	0.360654240155275196411110982808168046176433563232421875	0.57893940762593587567863551157643087208271026611328125	0.4245597735148269880056659530964680016040802001953125	0.67149228149285844491345187634578905999660491943359375	-0.15886695098666404	0.16201816642069805	ATP1B3;ATP1B1
negative regulation of lymphocyte proliferation (GO:0050672)	1/30	0.65685596055412798222050696494989097118377685546875	0.746782669439514545928204825031571090221405029296875	0.698145337803819376887304315459914505481719970703125	0.79943500911588427637610720921657048165798187255859375	-0.3818652754543353	0.16049435620460792	FCGR2B
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	1/23	0.55951736022685361060524655840708874166011810302734375	0.683589440106582291178938248776830732822418212890625	0.604306588900530794461474215495400130748748779296875	0.74787834868251434894403928410611115396022796630859375	-0.27173648530157946	0.15779213891419047	NCK1
release of sequestered calcium ion into cytosol (GO:0051209)	1/28	0.6314751398382354441451980164856649935245513916015625	0.73098031338850277816021616672514937818050384521484375	0.6738687286765518980047318109427578747272491455078125	0.78608872461658030328379709317232482135295867919921875	-0.3396228995583954	0.15612352780505787	IBTK
regulation of glucose import (GO:0046324)	2/32	0.309065513253628243450776835743454284965991973876953125	0.56037711460262606966153953180764801800251007080078125	0.370755395948155486163244631825364194810390472412109375	0.660114503554611875557611710974015295505523681640625	-0.13295459530913883	0.15611555272562505	INSR;RHOQ
positive regulation of interferon-beta production (GO:0032728)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.3227332141671402	0.15527367246277937	TLR4
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.24198593124161474	0.15502870621794496	PRKD2
regulation of immunoglobulin production (GO:0002637)	1/11	0.324295028276144481349518855495261959731578826904296875	0.56037711460262606966153953180764801800251007080078125	0.37083932353376225510288577424944378435611724853515625	0.660114503554611875557611710974015295505523681640625	-0.1375790964889436	0.15492804018995443	FCGR2B
receptor catabolic process (GO:0032801)	1/25	0.589846555842521436119341160519979894161224365234375	0.70237339255562092343865288057713769376277923583984375	0.63375163159520797595547492164769209921360015869140625	0.76225794480280051335086000108276493847370147705078125	-0.2867460146203344	0.15137117109938264	NEDD4
regulation of cellular amine metabolic process (GO:0033238)	2/52	0.54770339782639110293160911169252358376979827880859375	0.6778273152365488218862310532131232321262359619140625	0.61177236034213233750733706983737647533416748046875	0.75451046594068404971267227665521204471588134765625	-0.2485410061492648	0.14962700035418902	PSMD11;AZIN1
ATP-dependent chromatin remodeling (GO:0043044)	2/31	0.296013455480265197383715758405742235481739044189453125	0.55806046649199914089223284463514573872089385986328125	0.356980520964826464336283606826327741146087646484375	0.660114503554611875557611710974015295505523681640625	-0.12290124181924124	0.14961387195479225	CECR2;CHD8
positive regulation of dephosphorylation (GO:0035306)	1/25	0.589846555842521436119341160519979894161224365234375	0.70237339255562092343865288057713769376277923583984375	0.63375163159520797595547492164769209921360015869140625	0.76225794480280051335086000108276493847370147705078125	-0.28337631612247305	0.14959233135317565	DLC1
positive regulation of mRNA metabolic process (GO:1903313)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.15033295638154917	0.1491470697797303	CNOT7
negative regulation of ion transport (GO:0043271)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.23197491102365858	0.14861512876594912	NEDD4
negative regulation of innate immune response (GO:0045824)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.23133324405625558	0.14820404371125662	CNOT7
positive regulation of interleukin-1 secretion (GO:0050716)	1/30	0.65685596055412798222050696494989097118377685546875	0.746782669439514545928204825031571090221405029296875	0.698145337803819376887304315459914505481719970703125	0.79943500911588427637610720921657048165798187255859375	-0.349547328811573	0.14691142951897565	TLR4
regulation of telomere maintenance via telomerase (GO:0032210)	2/52	0.54770339782639110293160911169252358376979827880859375	0.6778273152365488218862310532131232321262359619140625	0.61177236034213233750733706983737647533416748046875	0.75451046594068404971267227665521204471588134765625	-0.24189812025472673	0.14562784099817533	XRN1;TNKS2
aminoglycan metabolic process (GO:0006022)	1/31	0.668884044054425697112264970201067626476287841796875	0.75325795785469751297824814173509366810321807861328125	0.70959847395038544437539940190617926418781280517578125	0.805371040522091963254069924005307257175445556640625	-0.3619707911073584	0.14556458493888655	B3GAT3
protein ADP-ribosylation (GO:0006471)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.21501404181082948	0.14487392450110614	TNKS2
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/29	0.644391592972961557705957602593116462230682373046875	0.73788245957935050256537579116411507129669189453125	0.6862413283490795823382768503506667912006378173828125	0.79267645481512916116884071016102097928524017333984375	-0.32873062038466905	0.14446023524798865	SEC24C
RNA metabolic process (GO:0016070)	9/192	0.2315268361659243989691958631738089025020599365234375	0.54122324370098351398183922356110997498035430908203125	0.351810412011436424162269531734636984765529632568359375	0.660114503554611875557611710974015295505523681640625	-0.09835620484760582	0.14390097882511388	DHX40;DDX17;SYNCRIP;RNGTT;DHX8;CELF2;DHX57;AGO2;RBMS2
negative chemotaxis (GO:0050919)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.2967459307705028	0.14277064905770417	SEMA7A
receptor clustering (GO:0043113)	1/25	0.589846555842521436119341160519979894161224365234375	0.70237339255562092343865288057713769376277923583984375	0.63375163159520797595547492164769209921360015869140625	0.76225794480280051335086000108276493847370147705078125	-0.2702105393836949	0.14264221193819238	DLG1
peptidyl-glutamic acid modification (GO:0018200)	1/28	0.6314751398382354441451980164856649935245513916015625	0.73098031338850277816021616672514937818050384521484375	0.6738687286765518980047318109427578747272491455078125	0.78608872461658030328379709317232482135295867919921875	-0.30993573617679326	0.14247643662337525	VKORC1L1
regulation of vascular endothelial cell proliferation (GO:1905562)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.14194261719408363	0.1408229169499778	PDPK1
regulation of epidermal cell differentiation (GO:0045604)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.21818721266338229	0.13978201591699302	ROCK2
positive regulation of endocytosis (GO:0045807)	3/65	0.398716118680565057008635676538688130676746368408203125	0.5949592083436556766429248455096967518329620361328125	0.478328855163609623080134269912377931177616119384765625	0.6892074728163295471716764950542710721492767333984375	-0.1467230626790241	0.13491267738919419	HIP1;ANKFY1;FCGR2B
fatty acid beta-oxidation (GO:0006635)	2/51	0.53716728001415869897527954890392720699310302734375	0.67233912505048698537990503609762527048587799072265625	0.60154436424916168935084215263486839830875396728515625	0.74787834868251434894403928410611115396022796630859375	-0.2135569051055825	0.1327140256314801	PEX2;PPARD
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	5/117	0.390063553687546804571439906794694252312183380126953125	0.588320142108581745077344749006442725658416748046875	0.49309230287808336612442872137762606143951416015625	0.69782700870515623758905121576390229165554046630859375	-0.14056216393733142	0.1323316300570553	NRP1;ANGPT1;ERBB4;EFNA5;PAK2
positive regulation of protein localization to membrane (GO:1905477)	4/96	0.43445235757957745281743200393975712358951568603515625	0.61432465415753301218870774391689337790012359619140625	0.52737290889299559548675233600079081952571868896484375	0.7143845787132068192448741683620028197765350341796875	-0.15726222963933095	0.13110464401132332	DLG1;TFDP2;PDPK1;MFF
septin ring assembly (GO:0000921)	1/16	0.43461737993450932915351359042688272893428802490234375	0.61432465415753301218870774391689337790012359619140625	0.4813627061450176380930088271270506083965301513671875	0.6892074728163295471716764950542710721492767333984375	-0.15683788570761076	0.13069131965382436	SEPT7
positive regulation of T cell cytokine production (GO:0002726)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.1306430406789255	0.12961247602237205	TRAF6
negative regulation of cell growth (GO:0030308)	5/116	0.383087525019752905830472400339203886687755584716796875	0.588320142108581745077344749006442725658416748046875	0.485833927434161427783010367420502007007598876953125	0.6949147289560022588972287849173881113529205322265625	-0.133171794924001	0.127777244029448	ST7L;EI24;JADE1;APBB2;RERG
