Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
respiratory electron transport chain (GO:0022904)	1/95	0.51870291907771870487664500615210272371768951416015625	0.56620670167595565924756328968214802443981170654296875	0.499194764780739375087392772911698557436466217041015625	0.54426518201619089598608525193412788212299346923828125	-0.7476693339512469	0.49078807240994043	NDUFS3
cell-cell junction organization (GO:0045216)	1/73	0.42971124087091194798659898879122920334339141845703125	0.50203887547294667736963447168818674981594085693359375	0.412955065133266130406042293543578125536441802978515625	0.481033540826509398158350450103171169757843017578125	-0.5742162579571012	0.48500707020856515	TGFB2
negative regulation of cell death (GO:0060548)	1/82	0.46793802766194769748864246139419265091419219970703125	0.52537285693729618429870242835022509098052978515625	0.4498820748635896649147980497218668460845947265625	0.50414135644732738228412927128374576568603515625	-0.6371799878671098	0.4838868513154456	TIGAR
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/70	0.416372197127470311528441015980206429958343505859375	0.49082836424616882453619837178848683834075927734375	0.400108632271417186121453823943738825619220733642578125	0.470716037966373124223906643237569369375705718994140625	-0.548717484765976	0.480772934052419	CCDC88A
response to insulin (GO:0032868)	1/72	0.4252988929571817067198935546912252902984619140625	0.4973763069271301962004372398951090872287750244140625	0.408703486212354916151667794110835529863834381103515625	0.47702286224587420182530195233994163572788238525390625	-0.5617834658603584	0.480304122093803	TBC1D4
ERAD pathway (GO:0036503)	1/78	0.45127320239843016214109638895024545490741729736328125	0.515990677160995669936482954653911292552947998046875	0.433763036421721703828069394148769788444042205810546875	0.495010041564440672612334992663818411529064178466796875	-0.6031116127380065	0.47988526690342326	DNAJB9
organic substance transport (GO:0071702)	1/88	0.491997053048967014632353311753831803798675537109375	0.546663392276629966914924807497300207614898681640625	0.473212291309437038666629860017565079033374786376953125	0.5238184838134480880711407735361717641353607177734375	-0.6757658997310437	0.47930896208180557	ABCA9
signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	1/64	0.38875721732058832191825104018789716064929962158203125	0.468095424937034876311514608460129238665103912353515625	0.373574715582729754981272662917035631835460662841796875	0.4479859394183141052536711868015117943286895751953125	-0.5042555592768981	0.4764207785726502	RGCC
regulation of endothelial cell migration (GO:0010594)	1/70	0.416372197127470311528441015980206429958343505859375	0.49082836424616882453619837178848683834075927734375	0.400108632271417186121453823943738825619220733642578125	0.470716037966373124223906643237569369375705718994140625	-0.5368131212340208	0.4703426198339361	PTK2B
skin development (GO:0043588)	1/95	0.51870291907771870487664500615210272371768951416015625	0.56620670167595565924756328968214802443981170654296875	0.499194764780739375087392772911698557436466217041015625	0.54426518201619089598608525193412788212299346923828125	-0.7070301415230923	0.46411153238026576	DHCR24
negative regulation of apoptotic signaling pathway (GO:2001234)	1/66	0.398103486422541286149368033875362016260623931884765625	0.474446914475844305769669517758302390575408935546875	0.38254602255925040932282854555523954331874847412109375	0.454586411500418396958167477350798435509204864501953125	-0.4944591339929593	0.4554182682153951	NDUFS3
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/78	0.45127320239843016214109638895024545490741729736328125	0.515990677160995669936482954653911292552947998046875	0.433763036421721703828069394148769788444042205810546875	0.495010041564440672612334992663818411529064178466796875	-0.5618452049476936	0.447050314469499	MAGI2
regulation of cell cycle process (GO:0010564)	1/91	0.50361807626725119124699858730309642851352691650390625	0.55539189719192194605312806743313558399677276611328125	0.4845071925400248336046615804661996662616729736328125	0.53232633817246666207978478269069455564022064208984375	-0.6375663270822629	0.43733038684679326	BORA
negative regulation of neuron differentiation (GO:0045665)	1/65	0.393448235845694604950750772331957705318927764892578125	0.470860971904583813785194479351048357784748077392578125	0.37807638981580227177659025983302854001522064208984375	0.450636505032976419915513588421163149178028106689453125	-0.4684858074143219	0.43700626329756986	EPHA4
regulation of GTPase activity (GO:0043087)	2/189	0.425184290365268779954277533761342056095600128173828125	0.4973763069271301962004372398951090872287750244140625	0.397816009891182209567972449804074130952358245849609375	0.469422891671594955109725333386450074613094329833984375	-0.5105124069668264	0.43660684275700967	USP6NL;EPHA4
positive regulation of proteasomal protein catabolic process (GO:1901800)	1/74	0.43408993208809476538334592987666837871074676513671875	0.50415956679522810901517004822380840778350830078125	0.41717636590810858177036379856872372329235076904296875	0.4835639604828763093991028654272668063640594482421875	-0.5156095596414029	0.43027800770540686	RNF144B
positive regulation of protein localization to membrane (GO:1905477)	1/96	0.52240241436702483657228412994300015270709991455078125	0.56971797500285514814777343417517840862274169921875	0.50280142252514803402618781547062098979949951171875	0.54732996178936776932033581033465452492237091064453125	-0.6612017169129375	0.42932956768574504	TCAF1
cellular response to acid chemical (GO:0071229)	1/92	0.50743275473959370547305525178671814501285552978515625	0.55699595403974011542658217877033166587352752685546875	0.48821859798689459797316203548689372837543487548828125	0.5344136786869533306543189610238187015056610107421875	-0.6301343481312384	0.42747752086146834	PTK2B
negative regulation of inflammatory response (GO:0050728)	1/79	0.455487397814086258929222594815655611455440521240234375	0.5187983874716426413442604825831949710845947265625	0.437836120127955641390116170441615395247936248779296875	0.497253726420584796219515055781812407076358795166015625	-0.5424488629180664	0.42657485838709347	PPARA
negative regulation of kinase activity (GO:0033673)	1/92	0.50743275473959370547305525178671814501285552978515625	0.55699595403974011542658217877033166587352752685546875	0.48821859798689459797316203548689372837543487548828125	0.5344136786869533306543189610238187015056610107421875	-0.6256223802477209	0.42441664209684826	PPM1E
positive regulation of hydrolase activity (GO:0051345)	2/173	0.382383793082984813072044971704599447548389434814453125	0.463823527285409042963948422766407020390033721923828125	0.356926364936155426921260414019343443214893341064453125	0.43599700892822301767637327429838478565216064453125	-0.43985187907958506	0.422843018399969	USP6NL;PLIN5
positive regulation of supramolecular fiber organization (GO:1902905)	1/85	0.48010578424249505946619365204242058098316192626953125	0.53597429082889702645076113185496069490909576416015625	0.461672340006938686229887025547213852405548095703125	0.514422437401499177411778873647563159465789794921875	-0.5761231784819151	0.4227296998062321	PTK2B
regulation of anatomical structure morphogenesis (GO:0022603)	1/83	0.472025058576755862649321215940290130674839019775390625	0.5279521982185515494023775318055413663387298583984375	0.4538403054092847721534553784294985234737396240234375	0.50665237500752702271000771361286751925945281982421875	-0.5500025125444253	0.4128996487558567	FGFR2
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/83	0.472025058576755862649321215940290130674839019775390625	0.5279521982185515494023775318055413663387298583984375	0.4538403054092847721534553784294985234737396240234375	0.50665237500752702271000771361286751925945281982421875	-0.5425188430094717	0.4072814843804028	RGCC
axon development (GO:0061564)	1/95	0.51870291907771870487664500615210272371768951416015625	0.56620670167595565924756328968214802443981170654296875	0.499194764780739375087392772911698557436466217041015625	0.54426518201619089598608525193412788212299346923828125	-0.6083130407610899	0.39931126119508936	FGFR2
positive regulation of JNK cascade (GO:0046330)	1/77	0.447026606586387653674563580352696590125560760498046875	0.5121275687106188190256261805188842117786407470703125	0.429660727523075269829178068903274834156036376953125	0.49175524585570207225515559912309981882572174072265625	-0.4955224548498147	0.3989635437856694	PTK2B
cellular response to lipid (GO:0071396)	2/179	0.39860152826396200165248728808364830911159515380859375	0.474446914475844305769669517758302390575408935546875	0.372385043824873085416271578651503659784793853759765625	0.447780216257057828155296874683699570596218109130859375	-0.4290639134565502	0.39465000008177487	PTK2B;PPARA
negative regulation of defense response (GO:0031348)	1/81	0.4638195675860588007566320811747573316097259521484375	0.52373884186751140656923553251544944941997528076171875	0.4458954353222857047711613631690852344036102294921875	0.503017795105446641201751845073886215686798095703125	-0.5072819557198462	0.38972426553626194	PPARA
RNA processing (GO:0006396)	2/194	0.43824849758914730113446012182976119220256805419921875	0.50621679214664094814679629052989184856414794921875	0.410357355737564599706956869340501725673675537109375	0.47847992072166622978812711153295822441577911376953125	-0.47206073961734585	0.38943556287340164	IVNS1ABP;MBNL1
regulation of stem cell differentiation (GO:2000736)	1/89	0.495900450553633576067369403972406871616840362548828125	0.54841849264600528446322869058349169790744781494140625	0.477004229416029656984932216801098547875881195068359375	0.5255508783481932510994738549925386905670166015625	-0.5530320935824962	0.3878856923416631	ESRRB
insulin receptor signaling pathway (GO:0008286)	1/68	0.407307765292238055376827787767979316413402557373046875	0.483038354818935589118922280249535106122493743896484375	0.391390065436678258325997603606083430349826812744140625	0.463695057445060621059695904477848671376705169677734375	-0.43079247622791933	0.38693185687591697	IGF1R
sensory perception of light stimulus (GO:0050953)	1/82	0.46793802766194769748864246139419265091419219970703125	0.52537285693729618429870242835022509098052978515625	0.4498820748635896649147980497218668460845947265625	0.50414135644732738228412927128374576568603515625	-0.5004248899079757	0.3800323753230484	DHRS3
regulation of complement activation (GO:0030449)	1/110	0.5713242677117362777750031455070711672306060791015625	0.6112081921122836103421605002949945628643035888671875	0.5506743642619811307525878874002955853939056396484375	0.58911672695298078483716608388931490480899810791015625	-0.6623664703142172	0.3707916479708499	CFH
cellular response to fibroblast growth factor stimulus (GO:0044344)	1/95	0.51870291907771870487664500615210272371768951416015625	0.56620670167595565924756328968214802443981170654296875	0.499194764780739375087392772911698557436466217041015625	0.54426518201619089598608525193412788212299346923828125	-0.5648090078292566	0.3707541711886865	FGFR2
protein polyubiquitination (GO:0000209)	3/284	0.370422823790770350260714849355281330645084381103515625	0.45389297203853484763413916880381293594837188720703125	0.33789904848986840324442937344429083168506622314453125	0.420591642635068263533781873775296844542026519775390625	-0.37119255833986897	0.3686351005593875	BARD1;RNF144B;SPSB1
