Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
vesicle fusion (GO:0006906)	4/95	0.4265986869247491153345208658720366656780242919921875	0.64263335967514911839515434621716849505901336669921875	0.47971261189689229365029632390360347926616668701171875	0.70027381463853421994514292236999608576297760009765625	0.053311316706721575	-0.045416526498846116	SNAP47;RAB20;GOSR1;SEC22A
negative regulation of cell-cell adhesion (GO:0022408)	1/32	0.68049109346512615115187827541376464068889617919921875	0.77750611697339266914497102334280498325824737548828125	0.70217485366783538580648382776416838169097900390625	0.80754426590335304236845104242092929780483245849609375	0.11812763288452147	-0.0454721154055143	PTK2
transcription-coupled nucleotide-excision repair (GO:0006283)	1/74	0.92873297798327769658754959891666658222675323486328125	0.9473076375429432260943940491415560245513916015625	0.9365044604907131198245906489319168031215667724609375	0.9562777618043138971870575915090739727020263671875	0.6228805433198821	-0.04605205693910493	EP300
positive regulation of cytosolic calcium ion concentration (GO:0007204)	2/134	0.95102128900121030152803314194898121058940887451171875	0.9640900471725497578034946855041198432445526123046875	0.95910439485925225167051166863529942929744720458984375	0.97237750386819377101943473462597467005252838134765625	0.925760923065581	-0.04649063113489535	ABL1;ABL2
smoothened signaling pathway (GO:0007224)	1/31	0.668884044054425697112264970201067626476287841796875	0.77048195267415120479626011729124002158641815185546875	0.6910278670543898993372522454592399299144744873046875	0.79865396254122933417107788045541383326053619384765625	0.11888553409180919	-0.047809170934400985	ARL13B
ubiquitin-dependent ERAD pathway (GO:0030433)	1/59	0.87816803306654900307393063485505990684032440185546875	0.90762914618690315737836726839304901659488677978515625	0.88967218620329779898980859798029996454715728759765625	0.92102151309825963654276392844622023403644561767578125	0.38046912275214323	-0.04942952954434634	DNAJC10
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	2/135	0.9524522419081227209147755274898372590541839599609375	0.96518372057524715046383789740502834320068359375	0.960345349018754124159613638767041265964508056640625	0.97317162321076733366709277106565423309803009033203125	1.018642109386218	-0.04962346916044497	ABCA1;GNA13
dendrite morphogenesis (GO:0048813)	1/33	0.69169182636457626767167994330520741641521453857421875	0.78455138412965486072181420240667648613452911376953125	0.71292040248710086824956988493795506656169891357421875	0.81125425110601134814913848458672873675823211669921875	0.136085922940022	-0.05016327984843223	SHANK2
regulation of blood vessel endothelial cell migration (GO:0043535)	1/51	0.83786114894921814855166530833230353891849517822265625	0.87923700815658689666776126614422537386417388916015625	0.8519005433952673289610402207472361624240875244140625	0.89631696332472798882662345931748859584331512451171875	0.28381944266004006	-0.05020847839785765	ADAM17
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	4/117	0.5891933024469444557524866468156687915325164794921875	0.72249763717828496822903616703115403652191162109375	0.63820199646975395157966204351396299898624420166015625	0.7707060951824511452201704742037691175937652587890625	0.09495707495233267	-0.05023238396584941	ERBB4;NTF3;ABL1;PAK2
regulation of endothelial cell proliferation (GO:0001936)	2/80	0.774963636285223689270651448168791830539703369140625	0.83761821022845472928253229838446713984012603759765625	0.7998753338068238516456176512292586266994476318359375	0.8632744560708507375323961241520009934902191162109375	0.1992109930598264	-0.050786685554625136	SEMA5A;BMPR2
neutrophil activation involved in immune response (GO:0002283)	11/484	0.9542573904018178954089535181992687284946441650390625	0.9659660700386500931102773392922244966030120849609375	0.97109920255622494966729618681711144745349884033203125	0.9795235929330814439452979058842174708843231201171875	1.0895543919315156	-0.05101494431277651	CTSA;DYNC1H1;TSPAN14;B4GALT1;GAA;HUWE1;SIRPA;ITGAV;ATP11B;ANO6;CD47
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2/80	0.774963636285223689270651448168791830539703369140625	0.83761821022845472928253229838446713984012603759765625	0.7998753338068238516456176512292586266994476318359375	0.8632744560708507375323961241520009934902191162109375	0.20033504393018875	-0.05107325015240992	SMAD3;TANK
organic substance transport (GO:0071702)	2/88	0.8183372937962634097175396163947880268096923828125	0.8663774344567662932803386865998618304729461669921875	0.83996394336595059382233330325107090175151824951171875	0.889760206562610012070990705979056656360626220703125	0.2580740567945883	-0.051738864400164945	ABCA1;SLC22A14
regulation of mitotic spindle organization (GO:0060236)	1/36	0.72299570303304150353795876071671955287456512451171875	0.80380616211164535034328082474530674517154693603515625	0.74289016286224540674965055586653761565685272216796875	0.8308639979380376683337772192317061126232147216796875	0.15953604978804334	-0.05174583683475859	DYNC1H1
cytoplasmic translation (GO:0002181)	1/55	0.85945011023761963553369014334748499095439910888671875	0.89552658217552860708821071966667659580707550048828125	0.872171418158076416915491790859960019588470458984375	0.910134236582367694978756844648160040378570556640625	0.35052757390996503	-0.0530917829937701	HSPA14
lipid biosynthetic process (GO:0008610)	1/73	0.9261383498202000463805916297133080661296844482421875	0.94569278166933423701578931286348961293697357177734375	0.93412100095577821345926849971874617040157318115234375	0.95488681037935785322900983373983763158321380615234375	0.6967371108409575	-0.05346178788201284	CBR4
fatty acid metabolic process (GO:0006631)	3/107	0.72801664124794951415964305851957760751247406005859375	0.8088338775910315359141122826258651912212371826171875	0.76241074605394054675144843713496811687946319580078125	0.8406297730665499567948018011520616710186004638671875	0.1685828738259601	-0.053513492966246995	PPARGC1A;LPIN2;CBR4
defense response to bacterium (GO:0042742)	4/242	0.97195096745513620550838140843552537262439727783203125	0.97857949164093926963658987006056122481822967529296875	0.9789836665547866356718031966011039912700653076171875	0.98432790416693427548722183928475715219974517822265625	1.88423323695723	-0.053606286358453596	ANKRD17;ADAM17;DROSHA;LYST
regulation of gene expression, epigenetic (GO:0040029)	1/75	0.93123658703526601687627817227621562778949737548828125	0.94917101258500047311628122770343907177448272705078125	0.938801842240545969531240189098753035068511962890625	0.95757787908535696441703066739137284457683563232421875	0.7581493739536633	-0.05401201141852977	EP300
translational elongation (GO:0006414)	3/106	0.722138075120129396822221679030917584896087646484375	0.80380616211164535034328082474530674517154693603515625	0.7569681976118751709492471491103060543537139892578125	0.83759202931018139626218044213601388037204742431640625	0.1662259333515623	-0.054113010585667864	NEMF;EFL1;LTN1
platelet degranulation (GO:0002576)	2/125	0.936159951621927444165294218691997230052947998046875	0.95245871030087292385957198348478414118289947509765625	0.94613491598007326555119789190939627587795257568359375	0.962956618042128287271452791173942387104034423828125	0.8227769929504389	-0.05427771671759396	PCDH7;PHACTR2
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/40	0.75985287252612765396264649098156951367855072021484375	0.82804479698360056172390386564075015485286712646484375	0.7780482345373496144702585297636687755584716796875	0.84930083941696421501177383106551133096218109130859375	0.20224752885896044	-0.05554333051394972	CYLD
long-chain fatty acid metabolic process (GO:0001676)	1/56	0.86438292162360996773173837937065400183200836181640625	0.89933015398895632674935995964915491640567779541015625	0.87679059258448133196139906431199051439762115478515625	0.91291670831457694124111412747879512608051300048828125	0.38205452564716214	-0.05568040193386983	ELOVL6
skeletal muscle tissue development (GO:0007519)	1/40	0.75985287252612765396264649098156951367855072021484375	0.82804479698360056172390386564075015485286712646484375	0.7780482345373496144702585297636687755584716796875	0.84930083941696421501177383106551133096218109130859375	0.20509292312988864	-0.056324762432175414	SVIL
positive regulation of lymphocyte proliferation (GO:0050671)	1/72	0.92344939859537944482070770391146652400493621826171875	0.94432211558878587087662026533507741987705230712890625	0.93164824465321327551237118314020335674285888671875	0.95305372948660227461203930943156592547893524169921875	0.7112542039701397	-0.056643768375935794	BCL2
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/17	0.45442161502306699372155662786099128425121307373046875	0.65232990283505787321161051295348443090915679931640625	0.4833262406916942754975252682925201952457427978515625	0.70027381463853421994514292236999608576297760009765625	0.0723731795061309	-0.057082886613059894	CXCL12
RNA 3'-end processing (GO:0031123)	2/62	0.64366103213464764820628261077217757701873779296875	0.75533573685296995225968430531793273985385894775390625	0.67620167088530880317165383530664257705211639404296875	0.7928027666252628335996632813476026058197021484375	0.13080763632948061	-0.05763162594686333	SUPV3L1;CHTOP
positive regulation of immune response (GO:0050778)	1/55	0.85945011023761963553369014334748499095439910888671875	0.89552658217552860708821071966667659580707550048828125	0.872171418158076416915491790859960019588470458984375	0.910134236582367694978756844648160040378570556640625	0.3816996569315803	-0.05781318464781651	EIF2AK4
Rab protein signal transduction (GO:0032482)	2/71	0.7156151814505042896286113318637944757938385009765625	0.8012495527577250253870033702696673572063446044921875	0.74437462034730594861997587941004894673824310302734375	0.8311985708894080726594211228075437247753143310546875	0.17406168643241637	-0.05824325305296382	RAB20;RAB33B
striated muscle contraction (GO:0006941)	2/62	0.64366103213464764820628261077217757701873779296875	0.75533573685296995225968430531793273985385894775390625	0.67620167088530880317165383530664257705211639404296875	0.7928027666252628335996632813476026058197021484375	0.13284114471305905	-0.0585275552504631	ARHGEF11;GAA
regulation of viral genome replication (GO:0045069)	2/64	0.6608041779253237546498667143168859183788299560546875	0.76720021485121403514995108707807958126068115234375	0.69252669193885763032625391133478842675685882568359375	0.800055822922030923649572287104092538356781005859375	0.14276314834868842	-0.05914644889799066	ADAR;PPIH
B cell receptor signaling pathway (GO:0050853)	1/105	0.97650083645462648629376190001494251191616058349609375	0.98104758103697242699325897774542681872844696044921875	0.979765956660991310656072528217919170856475830078125	0.98432790416693427548722183928475715219974517822265625	2.506180840067802	-0.05959615855352842	BCL2
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1/86	0.953605984638367321082341732108034193515777587890625	0.965895389363848000385814884793944656848907470703125	0.959204475295291292269439509254880249500274658203125	0.97237750386819377101943473462597467005252838134765625	1.2641306048975696	-0.060052153810235445	SDHAF2
mitochondrial translational termination (GO:0070126)	1/90	0.95979367965261530581955184970865957438945770263671875	0.9698203427325597925090505668777041137218475341796875	0.96480071066796535550480484744184650480747222900390625	0.9759343647398639465251335423090495169162750244140625	1.4672087893432384	-0.06020975120142288	MRRF
diterpenoid metabolic process (GO:0016101)	1/63	0.89439625358882313133079833278316073119640350341796875	0.9209917369003850495801088982261717319488525390625	0.90478078854055310475956730442703701555728912353515625	0.932027216987239004453158486285246908664703369140625	0.5440465454657978	-0.060719057511111243	RDH10
