"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"micronucleus organization (GO:0032125)"	"micronucleus organization (GO:0032125)"	3	10	0.0567975900172253	0.430326115010406	"BIN1;CHMP1B;CHMP5"	"BP"
"acidic amino acid transport (GO:0015800)"	"acidic amino acid transport (GO:0015800)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"positive regulation of calcium ion transport into cytosol involved in cellular response to calcium ion (GO:1901198)"	"positive regulation of calcium ion transport into cytosol involved in cellular response to calcium ion (GO:1901198)"	3	24	0.529645815668284	0.747400044889524	"WNT5A;ALOX5AP;DPEP1"	"BP"
"response to UV-B (GO:0010224)"	"response to UV-B (GO:0010224)"	2	22	0.690967088149348	0.849428873698265	"TRIM32;RELA"	"BP"
"amino acid export (GO:0032973)"	"amino acid export (GO:0032973)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"branched-chain amino acid transport (GO:0015803)"	"branched-chain amino acid transport (GO:0015803)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"nuclear membrane organization (GO:0071763)"	"nuclear membrane organization (GO:0071763)"	3	7	0.0139668189376037	0.367188397666216	"CTDNEP1;SUN2;DMPK"	"BP"
"neuroblast differentiation (GO:0014016)"	"neuroblast differentiation (GO:0014016)"	1	10	0.478569159977502	0.714871629049145	"MAPT"	"BP"
"regulation of cell motility involved in somitogenic axis elongation (GO:0090249)"	"regulation of cell motility involved in somitogenic axis elongation (GO:0090249)"	3	21	0.420559350901325	0.671224038898457	"DIAPH1;ERBB3;NRG2"	"BP"
"aromatic amino acid transport (GO:0015801)"	"aromatic amino acid transport (GO:0015801)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"positive regulation of chaperone-mediated protein complex assembly (GO:0090035)"	"positive regulation of chaperone-mediated protein complex assembly (GO:0090035)"	1	12	0.580673713919535	0.779041318003083	"TGFB1"	"BP"
"positive regulation of T cell activation (GO:0050870)"	"positive regulation of T cell activation (GO:0050870)"	1	10	0.478569159977502	0.714871629049145	"THY1"	"BP"
"endothelial stalk cell fate specification (GO:0097103)"	"endothelial stalk cell fate specification (GO:0097103)"	3	16	0.232165941309615	0.545650589489303	"RAMP2;THBS1;JMJD6"	"BP"
"pronephros development (GO:0048793)"	"pronephros development (GO:0048793)"	3	20	0.382679725413031	0.651348933371284	"ACE;WFS1;ARL3"	"BP"
"nucleus inheritance (GO:0048310)"	"nucleus inheritance (GO:0048310)"	3	10	0.0567975900172253	0.430326115010406	"BIN1;CHMP1B;CHMP5"	"BP"
"extracellular amino acid transport (GO:0006860)"	"extracellular amino acid transport (GO:0006860)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"negative regulation of glucose transport (GO:0010829)"	"negative regulation of glucose transport (GO:0010829)"	2	13	0.331843545519289	0.634366305676906	"NUP107;NUP35"	"BP"
"positive regulation of dopaminergic neuron differentiation (GO:1904340)"	"positive regulation of dopaminergic neuron differentiation (GO:1904340)"	2	14	0.377792298206834	0.65079311386995	"NKX2-5;TRIM32"	"BP"
"amino acid import (GO:0043090)"	"amino acid import (GO:0043090)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"L-amino acid transport (GO:0015807)"	"L-amino acid transport (GO:0015807)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"hydroxyproline transport (GO:0034589)"	"hydroxyproline transport (GO:0034589)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"D-amino acid transport (GO:0042940)"	"D-amino acid transport (GO:0042940)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"basic amino acid transport (GO:0015802)"	"basic amino acid transport (GO:0015802)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"sodium ion transport (GO:0006814)"	"sodium ion transport (GO:0006814)"	2	10	0.196167888153216	0.536712209322075	"SLC38A7;SCN4A"	"BP"
"sulfur amino acid transport (GO:0000101)"	"sulfur amino acid transport (GO:0000101)"	3	12	0.103789302803437	0.517018517378914	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"endothelial tip cell fate specification (GO:0097102)"	"endothelial tip cell fate specification (GO:0097102)"	3	16	0.232165941309615	0.545650589489303	"RAMP2;THBS1;JMJD6"	"BP"
"regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)"	"regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)"	1	13	0.625915562719579	0.798789668824538	"TSPYL2"	"BP"
"negative regulation of cytoskeleton organization (GO:0051494)"	"negative regulation of cytoskeleton organization (GO:0051494)"	3	10	0.0567975900172253	0.430326115010406	"CAPN2;NEXN;MAPK1"	"BP"
"protein mannosylation (GO:0035268)"	"protein mannosylation (GO:0035268)"	2	13	0.331843545519289	0.634366305676906	"DPM1;SERP1"	"BP"
"N-glycan processing to lysosome (GO:0016256)"	"N-glycan processing to lysosome (GO:0016256)"	3	23	0.494288297702567	0.728904962630779	"AP3M1;EDEM1;NAGPA"	"BP"
"positive regulation of coreceptor activity involved in epidermal growth factor receptor signaling pathway (GO:0060727)"	"positive regulation of coreceptor activity involved in epidermal growth factor receptor signaling pathway (GO:0060727)"	3	10	0.0567975900172253	0.430326115010406	"HFE;UBC;AKT1"	"BP"
"G-protein coupled glutamate receptor signaling pathway (GO:0007216)"	"G-protein coupled glutamate receptor signaling pathway (GO:0007216)"	3	5	0.00259738396406495	0.273089861344583	"HOMER2;KCNB1;GRM1"	"BP"
"negative regulation of type I interferon production (GO:0032480)"	"negative regulation of type I interferon production (GO:0032480)"	3	23	0.494288297702567	0.728904962630779	"UBC;TAX1BP1;TRIM32"	"BP"
"threonine transport (GO:0015826)"	"threonine transport (GO:0015826)"	2	8	0.115824669023728	0.517018517378914	"ANO1;MCOLN1"	"BP"
"cysteine transport (GO:0042883)"	"cysteine transport (GO:0042883)"	3	9	0.0387604096463465	0.406400314073527	"ANO1;SLC1A1;MCOLN1"	"BP"
"nucleotide phosphorylation (GO:0046939)"	"nucleotide phosphorylation (GO:0046939)"	2	25	0.772818523173417	0.9007198384633	"AKT1;COQ8A"	"BP"
"chondrocyte differentiation involved in endochondral bone morphogenesis (GO:0003413)"	"chondrocyte differentiation involved in endochondral bone morphogenesis (GO:0003413)"	1	9	0.422088905612645	0.671224038898457	"TGFB1"	"BP"
"ATP generation from poly-ADP-D-ribose (GO:1990966)"	"ATP generation from poly-ADP-D-ribose (GO:1990966)"	3	11	0.0785472187233032	0.46787501441482	"PARP1;ENTPD5;MYH6"	"BP"
"negative regulation of toll-like receptor signaling pathway (GO:0034122)"	"negative regulation of toll-like receptor signaling pathway (GO:0034122)"	3	15	0.196845225444672	0.536712209322075	"ERBB3;ARAF;IRAK3"	"BP"
"positive regulation of transcription from RNA polymerase II promoter in response to calcium ion (GO:0061400)"	"positive regulation of transcription from RNA polymerase II promoter in response to calcium ion (GO:0061400)"	3	24	0.529645815668284	0.747400044889524	"WNT5A;ALOX5AP;DPEP1"	"BP"
"positive regulation of reactive oxygen species metabolic process (GO:2000379)"	"positive regulation of reactive oxygen species metabolic process (GO:2000379)"	2	20	0.625090132781953	0.798789668824538	"THBS1;PARL"	"BP"
"positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)"	"positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)"	3	13	0.132196215091905	0.536712209322075	"RHBDF1;UBC;AKT1"	"BP"
"replication fork processing (GO:0031297)"	"replication fork processing (GO:0031297)"	1	12	0.580673713919535	0.779041318003083	"TONSL"	"BP"
"replication fork reversal (GO:0071932)"	"replication fork reversal (GO:0071932)"	1	12	0.580673713919535	0.779041318003083	"TONSL"	"BP"
"positive regulation of DNA replication (GO:0045740)"	"positive regulation of DNA replication (GO:0045740)"	3	27	0.62761638210874	0.798789668824538	"ACVRL1;PPP2R1A;SMC3"	"BP"
"lactoferrin transport (GO:0033571)"	"lactoferrin transport (GO:0033571)"	3	13	0.132196215091905	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"actomyosin contractile ring actin filament bundle assembly (GO:0071519)"	"actomyosin contractile ring actin filament bundle assembly (GO:0071519)"	1	9	0.422088905612645	0.671224038898457	"EZR"	"BP"
"tryptophan transport (GO:0015827)"	"tryptophan transport (GO:0015827)"	3	8	0.024514651160348	0.367188397666216	"ANO1;SLC3A2;MCOLN1"	"BP"
"contractile vacuole organization (GO:0033298)"	"contractile vacuole organization (GO:0033298)"	3	15	0.196845225444672	0.536712209322075	"SNX1;CAV2;SNX11"	"BP"
"positive regulation of cAMP biosynthetic process (GO:0030819)"	"positive regulation of cAMP biosynthetic process (GO:0030819)"	3	5	0.00259738396406495	0.273089861344583	"AKAP12;RAMP2;ADM"	"BP"
"hemoglobin catabolic process (GO:0042540)"	"hemoglobin catabolic process (GO:0042540)"	1	8	0.362592881857039	0.63781013823576	"TPP1"	"BP"
"parallel actin filament bundle assembly (GO:0030046)"	"parallel actin filament bundle assembly (GO:0030046)"	1	9	0.422088905612645	0.671224038898457	"EZR"	"BP"
"kidney epithelium development (GO:0072073)"	"kidney epithelium development (GO:0072073)"	3	20	0.382679725413031	0.651348933371284	"ACE;WFS1;ARL3"	"BP"
"actin filament bundle assembly (GO:0051017)"	"actin filament bundle assembly (GO:0051017)"	1	9	0.422088905612645	0.671224038898457	"EZR"	"BP"
"antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)"	"antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)"	3	9	0.0387604096463465	0.406400314073527	"PDIA3;ACE;HFE"	"BP"
"microtubule-based protein transport (GO:0099118)"	"microtubule-based protein transport (GO:0099118)"	3	13	0.132196215091905	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"cognition (GO:0050890)"	"cognition (GO:0050890)"	2	16	0.467074402956088	0.714871629049145	"RP9;GPR155"	"BP"
"positive regulation of cyclase activity (GO:0031281)"	"positive regulation of cyclase activity (GO:0031281)"	1	12	0.580673713919535	0.779041318003083	"FXN"	"BP"
"contractile actin filament bundle assembly (GO:0030038)"	"contractile actin filament bundle assembly (GO:0030038)"	1	9	0.422088905612645	0.671224038898457	"EZR"	"BP"
"antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)"	"antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)"	3	9	0.0387604096463465	0.406400314073527	"PDIA3;ACE;HFE"	"BP"
"regulation of cell morphogenesis involved in conjugation with cellular fusion (GO:1905708)"	"regulation of cell morphogenesis involved in conjugation with cellular fusion (GO:1905708)"	3	19	0.344524918722996	0.63781013823576	"SPARC;CAPZB;BCL9L"	"BP"
"opsin transport (GO:0036372)"	"opsin transport (GO:0036372)"	3	13	0.132196215091905	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"kidney mesenchyme development (GO:0072074)"	"kidney mesenchyme development (GO:0072074)"	3	21	0.420559350901325	0.671224038898457	"ACE;WFS1;ARL3"	"BP"
"regulation of cell morphogenesis involved in differentiation (GO:0010769)"	"regulation of cell morphogenesis involved in differentiation (GO:0010769)"	3	19	0.344524918722996	0.63781013823576	"SPARC;CAPZB;BCL9L"	"BP"
"regulation of protein processing (GO:0070613)"	"regulation of protein processing (GO:0070613)"	3	11	0.0785472187233032	0.46787501441482	"BTBD1;GSAP;PARL"	"BP"
"chaperone-mediated autophagy (GO:0061684)"	"chaperone-mediated autophagy (GO:0061684)"	2	13	0.331843545519289	0.634366305676906	"TPP1;THOP1"	"BP"
"protein transport across periplasmic space (GO:0072322)"	"protein transport across periplasmic space (GO:0072322)"	3	13	0.132196215091905	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"regulation of eIF2 alpha phosphorylation by dsRNA (GO:0060735)"	"regulation of eIF2 alpha phosphorylation by dsRNA (GO:0060735)"	3	30	0.711501296845918	0.864213066882365	"NCBP1;EIF3H;ATG14"	"BP"
"inositol phosphate catabolic process (GO:0071545)"	"inositol phosphate catabolic process (GO:0071545)"	3	21	0.420559350901325	0.671224038898457	"INPP4B;PPIP5K1;NUDT4"	"BP"
"negative regulation of smoothened signaling pathway (GO:0045879)"	"negative regulation of smoothened signaling pathway (GO:0045879)"	3	19	0.344524918722996	0.63781013823576	"ANKMY2;ERBB3;ARAF"	"BP"
"regulation of epithelial to mesenchymal transition (GO:0010717)"	"regulation of epithelial to mesenchymal transition (GO:0010717)"	2	17	0.509550219258664	0.739761255818113	"PLEKHB2;PPP2R1A"	"BP"
"prostaglandin catabolic process (GO:1905344)"	"prostaglandin catabolic process (GO:1905344)"	3	11	0.0785472187233032	0.46787501441482	"HPGD;PTGR2;LPIN3"	"BP"
"Golgi vesicle prefusion complex stabilization (GO:0048213)"	"Golgi vesicle prefusion complex stabilization (GO:0048213)"	3	13	0.132196215091905	0.536712209322075	"CSNK2B;DNAJB14;DNAJC28"	"BP"
"protein transport within extracellular region (GO:0071693)"	"protein transport within extracellular region (GO:0071693)"	3	13	0.132196215091905	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"epiboly involved in wound healing (GO:0090505)"	"epiboly involved in wound healing (GO:0090505)"	2	17	0.509550219258664	0.739761255818113	"ERBB3;WNT5A"	"BP"
"protein catabolic process (GO:0030163)"	"protein catabolic process (GO:0030163)"	1	8	0.362592881857039	0.63781013823576	"TPP1"	"BP"
"neutral amino acid transport (GO:0015804)"	"neutral amino acid transport (GO:0015804)"	3	13	0.132196215091905	0.536712209322075	"SLC3A1;SLC3A2;SLC38A3"	"BP"
"regulation of intermediate filament polymerization or depolymerization (GO:0045108)"	"regulation of intermediate filament polymerization or depolymerization (GO:0045108)"	3	10	0.0567975900172253	0.430326115010406	"CAPN2;NEXN;MAPK1"	"BP"
"ventricular compact myocardium morphogenesis (GO:0003223)"	"ventricular compact myocardium morphogenesis (GO:0003223)"	3	16	0.232165941309615	0.545650589489303	"TGFB1;TNNI3;MYH6"	"BP"
"kidney morphogenesis (GO:0060993)"	"kidney morphogenesis (GO:0060993)"	3	22	0.45785148219811	0.713814758796377	"ACE;WFS1;ARL3"	"BP"
"adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway (GO:0007196)"	"adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway (GO:0007196)"	3	10	0.0567975900172253	0.430326115010406	"HOMER2;GRM1;GNAI2"	"BP"
"negative regulation of vessel branching (GO:1905554)"	"negative regulation of vessel branching (GO:1905554)"	3	23	0.494288297702567	0.728904962630779	"RGCC;SPARC;THBS1"	"BP"
"wound healing (GO:0042060)"	"wound healing (GO:0042060)"	2	17	0.509550219258664	0.739761255818113	"ERBB3;WNT5A"	"BP"
"kidney smooth muscle tissue development (GO:0072194)"	"kidney smooth muscle tissue development (GO:0072194)"	3	22	0.45785148219811	0.713814758796377	"ACE;WFS1;ARL3"	"BP"
"translocation of peptides or proteins into other organism involved in symbiotic interaction (GO:0051808)"	"translocation of peptides or proteins into other organism involved in symbiotic interaction (GO:0051808)"	3	13	0.132196215091905	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"phosphatidylinositol phosphorylation (GO:0046854)"	"phosphatidylinositol phosphorylation (GO:0046854)"	3	18	0.306450814763872	0.615675404921181	"EFR3A;DGKA;ZFYVE21"	"BP"
"peptide antigen assembly with MHC class I protein complex (GO:0002502)"	"peptide antigen assembly with MHC class I protein complex (GO:0002502)"	3	9	0.0387604096463465	0.406400314073527	"PDIA3;ACE;HFE"	"BP"
"establishment of protein localization to mitochondrial membrane involved in mitochondrial fission (GO:0090152)"	"establishment of protein localization to mitochondrial membrane involved in mitochondrial fission (GO:0090152)"	3	9	0.0387604096463465	0.406400314073527	"DNM3;MTFP1;MUL1"	"BP"
"low-density lipoprotein particle receptor catabolic process (GO:0032802)"	"low-density lipoprotein particle receptor catabolic process (GO:0032802)"	3	20	0.382679725413031	0.651348933371284	"TGFB1;VLDLR;AP2M1"	"BP"
"establishment of mitochondrion localization involved in mitochondrial fission (GO:0090146)"	"establishment of mitochondrion localization involved in mitochondrial fission (GO:0090146)"	3	9	0.0387604096463465	0.406400314073527	"DNM3;MTFP1;MUL1"	"BP"
"negative regulation of reactive oxygen species metabolic process (GO:2000378)"	"negative regulation of reactive oxygen species metabolic process (GO:2000378)"	3	12	0.103789302803437	0.517018517378914	"SIRT5;SIRT2;PARL"	"BP"
"positive regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001241)"	"positive regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001241)"	1	11	0.531523275708184	0.747400044889524	"BCL10"	"BP"
"regulation of angiogenesis (GO:0045765)"	"regulation of angiogenesis (GO:0045765)"	1	12	0.580673713919535	0.779041318003083	"SP100"	"BP"
"protein import (GO:0017038)"	"protein import (GO:0017038)"	3	15	0.196845225444672	0.536712209322075	"RAMP2;MYH9;IPO4"	"BP"
"nuclear pore distribution (GO:0031081)"	"nuclear pore distribution (GO:0031081)"	3	11	0.0785472187233032	0.46787501441482	"BIN1;CHMP1B;CHMP5"	"BP"
"histone lysine methylation (GO:0034968)"	"histone lysine methylation (GO:0034968)"	3	12	0.103789302803437	0.517018517378914	"PRMT7;PRMT1;EEF1AKMT1"	"BP"
"protein insertion into membrane (GO:0051205)"	"protein insertion into membrane (GO:0051205)"	3	22	0.45785148219811	0.713814758796377	"REEP1;WNT5A;LAMTOR1"	"BP"
"regulation of translational termination (GO:0006449)"	"regulation of translational termination (GO:0006449)"	3	19	0.344524918722996	0.63781013823576	"RBM3;OGFOD1;IRAK3"	"BP"
"regulation of mitochondrial translation (GO:0070129)"	"regulation of mitochondrial translation (GO:0070129)"	1	18	0.79678162390652	0.916704218097864	"RBM3"	"BP"
"negative regulation of oxidoreductase activity (GO:0051354)"	"negative regulation of oxidoreductase activity (GO:0051354)"	3	12	0.103789302803437	0.517018517378914	"TMBIM1;ECSIT;NES"	"BP"
"regulation of heart contraction (GO:0008016)"	"regulation of heart contraction (GO:0008016)"	3	13	0.132196215091905	0.536712209322075	"DMPK;CAV3;MYH6"	"BP"
"anterograde synaptic vesicle transport (GO:0048490)"	"anterograde synaptic vesicle transport (GO:0048490)"	1	11	0.531523275708184	0.747400044889524	"AP3M1"	"BP"
