"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"regulation of neuron projection regeneration (GO:0070570)"	"regulation of neuron projection regeneration (GO:0070570)"	2	8	0.118143897271724	0.564817523899837	"NCS1;IL1RAPL1"	"BP"
"regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)"	"regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)"	1	9	0.426593719140161	0.708500942366268	"KCNE1"	"BP"
"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844)"	"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844)"	1	5	0.178836681992034	0.579994650037888	"BMF"	"BP"
"negative regulation of filopodium assembly (GO:0051490)"	"negative regulation of filopodium assembly (GO:0051490)"	1	7	0.30459737112795	0.664388701986604	"CDC42"	"BP"
"negative regulation of mitotic centrosome separation (GO:0046603)"	"negative regulation of mitotic centrosome separation (GO:0046603)"	2	6	0.0537696199555441	0.423298961983808	"KIF11;BMP7"	"BP"
"cellular response to methotrexate (GO:0071414)"	"cellular response to methotrexate (GO:0071414)"	1	5	0.178836681992034	0.579994650037888	"NR1H4"	"BP"
"nucleosome positioning (GO:0016584)"	"nucleosome positioning (GO:0016584)"	1	7	0.30459737112795	0.664388701986604	"SMARCA5"	"BP"
"dorsal aorta morphogenesis (GO:0035912)"	"dorsal aorta morphogenesis (GO:0035912)"	1	8	0.366748529080027	0.679398137203804	"HEY2"	"BP"
"superior endocardial cushion morphogenesis (GO:1905316)"	"superior endocardial cushion morphogenesis (GO:1905316)"	1	9	0.426593719140161	0.708500942366268	"SOX9"	"BP"
"cellular response to oleic acid (GO:0071400)"	"cellular response to oleic acid (GO:0071400)"	2	5	0.0304063029110536	0.377767386488079	"NR1H4;PDK3"	"BP"
"positive regulation of cholesterol storage (GO:0010886)"	"positive regulation of cholesterol storage (GO:0010886)"	1	5	0.178836681992034	0.579994650037888	"IKBKE"	"BP"
"positive regulation of actin filament bundle assembly (GO:0032233)"	"positive regulation of actin filament bundle assembly (GO:0032233)"	1	6	0.241370213010279	0.61645713364934	"GPX1"	"BP"
"outer hair cell apoptotic process (GO:1905584)"	"outer hair cell apoptotic process (GO:1905584)"	1	8	0.366748529080027	0.679398137203804	"CIT"	"BP"
"regulation of barbed-end actin filament capping (GO:2000812)"	"regulation of barbed-end actin filament capping (GO:2000812)"	1	6	0.241370213010279	0.61645713364934	"ARHGAP18"	"BP"
"positive regulation of endocytic recycling (GO:2001137)"	"positive regulation of endocytic recycling (GO:2001137)"	2	8	0.118143897271724	0.564817523899837	"SPAG5;NUMA1"	"BP"
"cytoplasmic sequestering of protein involved in mitotic DNA replication checkpoint (GO:1905481)"	"cytoplasmic sequestering of protein involved in mitotic DNA replication checkpoint (GO:1905481)"	1	6	0.241370213010279	0.61645713364934	"GET4"	"BP"
"smooth muscle cell differentiation (GO:0051145)"	"smooth muscle cell differentiation (GO:0051145)"	1	10	0.483316714338006	0.73911533384004	"HEY2"	"BP"
"somatic hypermutation of immunoglobulin genes involved in immune response (GO:0002205)"	"somatic hypermutation of immunoglobulin genes involved in immune response (GO:0002205)"	2	5	0.0304063029110536	0.377767386488079	"MSH6;MLH1"	"BP"
"histone H3-K9 deacetylation (GO:1990619)"	"histone H3-K9 deacetylation (GO:1990619)"	1	10	0.483316714338006	0.73911533384004	"HDAC1"	"BP"
"paraxial mesodermal cell differentiation (GO:0048342)"	"paraxial mesodermal cell differentiation (GO:0048342)"	2	6	0.0537696199555441	0.423298961983808	"ITGB3;LEF1"	"BP"
"spinal cord anterior/posterior patterning (GO:0021512)"	"spinal cord anterior/posterior patterning (GO:0021512)"	1	6	0.241370213010279	0.61645713364934	"TGFBR1"	"BP"
"positive regulation of hepatocyte growth factor receptor signaling pathway (GO:1902204)"	"positive regulation of hepatocyte growth factor receptor signaling pathway (GO:1902204)"	2	5	0.0304063029110536	0.377767386488079	"GATA3;CDKN2AIP"	"BP"
"ADP biosynthetic process (GO:0006172)"	"ADP biosynthetic process (GO:0006172)"	1	6	0.241370213010279	0.61645713364934	"ADSL"	"BP"
"hydrogen peroxide catabolic process (GO:0042744)"	"hydrogen peroxide catabolic process (GO:0042744)"	1	5	0.178836681992034	0.579994650037888	"GPX1"	"BP"
"negative regulation of systemic arterial blood pressure (GO:0003085)"	"negative regulation of systemic arterial blood pressure (GO:0003085)"	1	5	0.178836681992034	0.579994650037888	"SCPEP1"	"BP"
"motor neuron apoptotic process (GO:0097049)"	"motor neuron apoptotic process (GO:0097049)"	1	8	0.366748529080027	0.679398137203804	"CIT"	"BP"
"peptidyl-asparagine ADP-ribosylation (GO:0018122)"	"peptidyl-asparagine ADP-ribosylation (GO:0018122)"	1	6	0.241370213010279	0.61645713364934	"PARP4"	"BP"
"peptidyl-arginine ADP-ribosylation (GO:0018120)"	"peptidyl-arginine ADP-ribosylation (GO:0018120)"	1	6	0.241370213010279	0.61645713364934	"PARP4"	"BP"
"histone H3-K4 deacetylation (GO:1990596)"	"histone H3-K4 deacetylation (GO:1990596)"	1	10	0.483316714338006	0.73911533384004	"HDAC1"	"BP"
"histone H3-K56 deacetylation (GO:0071572)"	"histone H3-K56 deacetylation (GO:0071572)"	1	10	0.483316714338006	0.73911533384004	"HDAC1"	"BP"
"regulation of cellular protein catabolic process (GO:1903362)"	"regulation of cellular protein catabolic process (GO:1903362)"	1	8	0.366748529080027	0.679398137203804	"FAM83D"	"BP"
"regulation of glutamatergic neuron differentiation (GO:0120006)"	"regulation of glutamatergic neuron differentiation (GO:0120006)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"GSI anchor biosynthetic process (GO:0042082)"	"GSI anchor biosynthetic process (GO:0042082)"	1	5	0.178836681992034	0.579994650037888	"PIK3C3"	"BP"
"regulation of spinal cord association neuron differentiation (GO:1902829)"	"regulation of spinal cord association neuron differentiation (GO:1902829)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"regulation of Rho protein signal transduction (GO:0035023)"	"regulation of Rho protein signal transduction (GO:0035023)"	2	8	0.118143897271724	0.564817523899837	"FOXM1;SQSTM1"	"BP"
"regulation of mechanoreceptor differentiation (GO:0045631)"	"regulation of mechanoreceptor differentiation (GO:0045631)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"protein auto-ADP-ribosylation (GO:0070213)"	"protein auto-ADP-ribosylation (GO:0070213)"	1	6	0.241370213010279	0.61645713364934	"PARP4"	"BP"
"peptidyl-cysteine ADP-ribosylation (GO:0018123)"	"peptidyl-cysteine ADP-ribosylation (GO:0018123)"	1	6	0.241370213010279	0.61645713364934	"PARP4"	"BP"
"DNA damage response, signal transduction resulting in transcription (GO:0042772)"	"DNA damage response, signal transduction resulting in transcription (GO:0042772)"	2	5	0.0304063029110536	0.377767386488079	"CASP9;CEP63"	"BP"
"response to steroid hormone (GO:0048545)"	"response to steroid hormone (GO:0048545)"	2	6	0.0537696199555441	0.423298961983808	"SFRP1;ABCG1"	"BP"
"regulation of forebrain neuron differentiation (GO:2000977)"	"regulation of forebrain neuron differentiation (GO:2000977)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"alignment of 3' and 5' splice sites of mRNA (GO:0034403)"	"alignment of 3' and 5' splice sites of mRNA (GO:0034403)"	1	8	0.366748529080027	0.679398137203804	"PRPF39"	"BP"
"dolichol-linked oligosaccharide biosynthetic process (GO:0006488)"	"dolichol-linked oligosaccharide biosynthetic process (GO:0006488)"	1	5	0.178836681992034	0.579994650037888	"ALG8"	"BP"
"stress granule assembly (GO:0034063)"	"stress granule assembly (GO:0034063)"	2	5	0.0304063029110536	0.377767386488079	"SHQ1;BICD1"	"BP"
"atrial septum primum morphogenesis (GO:0003289)"	"atrial septum primum morphogenesis (GO:0003289)"	2	10	0.19970173834878	0.613394213566549	"HEY2;SOX4"	"BP"
"vascular smooth muscle cell differentiation (GO:0035886)"	"vascular smooth muscle cell differentiation (GO:0035886)"	1	11	0.536415345813575	0.772407274000157	"HEY2"	"BP"
"regulation of timing of neuron differentiation (GO:0060164)"	"regulation of timing of neuron differentiation (GO:0060164)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"mitochondrial mRNA catabolic process (GO:0000958)"	"mitochondrial mRNA catabolic process (GO:0000958)"	1	6	0.241370213010279	0.61645713364934	"NUDT16"	"BP"
"glycolipid biosynthetic process (GO:0009247)"	"glycolipid biosynthetic process (GO:0009247)"	2	7	0.0833023177161037	0.502934492600243	"POGLUT1;B3GNT5"	"BP"
"negative regulation of myelination (GO:0031642)"	"negative regulation of myelination (GO:0031642)"	2	6	0.0537696199555441	0.423298961983808	"TENM4;KLK8"	"BP"
"positive regulation of ER to Golgi vesicle-mediated transport (GO:1902953)"	"positive regulation of ER to Golgi vesicle-mediated transport (GO:1902953)"	2	9	0.157290363869552	0.579994650037888	"SPAG5;NUMA1"	"BP"
"intermediate filament bundle assembly (GO:0045110)"	"intermediate filament bundle assembly (GO:0045110)"	1	5	0.178836681992034	0.579994650037888	"DSP"	"BP"
"macropinocytosis (GO:0044351)"	"macropinocytosis (GO:0044351)"	2	5	0.0304063029110536	0.377767386488079	"CARMIL1;DOCK2"	"BP"
"Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation (GO:0003270)"	"Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation (GO:0003270)"	2	6	0.0537696199555441	0.423298961983808	"GALNT11;HEY2"	"BP"
"plus-end-directed vesicle transport along microtubule (GO:0072383)"	"plus-end-directed vesicle transport along microtubule (GO:0072383)"	1	8	0.366748529080027	0.679398137203804	"FYCO1"	"BP"
"protein localization to cytoskeleton (GO:0044380)"	"protein localization to cytoskeleton (GO:0044380)"	2	6	0.0537696199555441	0.423298961983808	"CEP250;BICD1"	"BP"
"regulation of kinase activity (GO:0043549)"	"regulation of kinase activity (GO:0043549)"	1	7	0.30459737112795	0.664388701986604	"BARD1"	"BP"
"positive regulation of myoblast fusion (GO:1901741)"	"positive regulation of myoblast fusion (GO:1901741)"	1	7	0.30459737112795	0.664388701986604	"MMP14"	"BP"
"membrane repolarization during cardiac muscle cell action potential (GO:0086013)"	"membrane repolarization during cardiac muscle cell action potential (GO:0086013)"	1	8	0.366748529080027	0.679398137203804	"KCNE1"	"BP"
"negative regulation of response to DNA damage stimulus (GO:2001021)"	"negative regulation of response to DNA damage stimulus (GO:2001021)"	2	5	0.0304063029110536	0.377767386488079	"CASP9;ING2"	"BP"
"positive regulation of IRE1-mediated unfolded protein response (GO:1903896)"	"positive regulation of IRE1-mediated unfolded protein response (GO:1903896)"	1	8	0.366748529080027	0.679398137203804	"HSPA5"	"BP"
"limb development (GO:0060173)"	"limb development (GO:0060173)"	1	6	0.241370213010279	0.61645713364934	"SMOC1"	"BP"
"regulation of cerebellar neuron development (GO:1905079)"	"regulation of cerebellar neuron development (GO:1905079)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"mitotic sister chromatid biorientation (GO:1990758)"	"mitotic sister chromatid biorientation (GO:1990758)"	2	5	0.0304063029110536	0.377767386488079	"CENPE;KIF2C"	"BP"
"carboxylic acid transmembrane transport (GO:1905039)"	"carboxylic acid transmembrane transport (GO:1905039)"	1	7	0.30459737112795	0.664388701986604	"SLC4A4"	"BP"
"negative regulation of mRNA cis splicing, via spliceosome (GO:1905745)"	"negative regulation of mRNA cis splicing, via spliceosome (GO:1905745)"	1	8	0.366748529080027	0.679398137203804	"PTBP1"	"BP"
"regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510)"	"regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510)"	1	9	0.426593719140161	0.708500942366268	"PDK3"	"BP"
"acetyl-CoA biosynthetic process from pantothenate (GO:1990181)"	"acetyl-CoA biosynthetic process from pantothenate (GO:1990181)"	1	6	0.241370213010279	0.61645713364934	"PDZD11"	"BP"
"macrophage differentiation (GO:0030225)"	"macrophage differentiation (GO:0030225)"	2	5	0.0304063029110536	0.377767386488079	"CDC42;VEGFA"	"BP"
"regulation of photoreceptor cell differentiation (GO:0046532)"	"regulation of photoreceptor cell differentiation (GO:0046532)"	1	8	0.366748529080027	0.679398137203804	"CDK5RAP2"	"BP"
"maturation of 5.8S rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA) (GO:0000487)"	"maturation of 5.8S rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA) (GO:0000487)"	2	8	0.118143897271724	0.564817523899837	"MAK16;RRP15"	"BP"
"cellular response to sodium arsenite (GO:1903936)"	"cellular response to sodium arsenite (GO:1903936)"	2	5	0.0304063029110536	0.377767386488079	"DAXX;PPIF"	"BP"
"viral DNA genome replication (GO:0039693)"	"viral DNA genome replication (GO:0039693)"	1	6	0.241370213010279	0.61645713364934	"DEK"	"BP"
"negative regulation of circadian sleep/wake cycle, sleep (GO:0042321)"	"negative regulation of circadian sleep/wake cycle, sleep (GO:0042321)"	1	7	0.30459737112795	0.664388701986604	"PER3"	"BP"
"susceptibility to natural killer cell mediated cytotoxicity (GO:0042271)"	"susceptibility to natural killer cell mediated cytotoxicity (GO:0042271)"	1	5	0.178836681992034	0.579994650037888	"RASGRP1"	"BP"
"long-chain fatty acid import (GO:0044539)"	"long-chain fatty acid import (GO:0044539)"	1	5	0.178836681992034	0.579994650037888	"ACSL1"	"BP"
"negative regulation of interleukin-2 production (GO:0032703)"	"negative regulation of interleukin-2 production (GO:0032703)"	1	6	0.241370213010279	0.61645713364934	"GPNMB"	"BP"
"rRNA pseudouridine synthesis (GO:0031118)"	"rRNA pseudouridine synthesis (GO:0031118)"	1	5	0.178836681992034	0.579994650037888	"PUS7"	"BP"
"positive regulation of retrograde protein transport, ER to cytosol (GO:1904154)"	"positive regulation of retrograde protein transport, ER to cytosol (GO:1904154)"	1	7	0.30459737112795	0.664388701986604	"EDEM2"	"BP"
"negative regulation of nodal receptor complex assembly (GO:1900124)"	"negative regulation of nodal receptor complex assembly (GO:1900124)"	1	8	0.366748529080027	0.679398137203804	"CDC42"	"BP"
"peripheral nervous system myelin formation (GO:0032290)"	"peripheral nervous system myelin formation (GO:0032290)"	2	8	0.118143897271724	0.564817523899837	"GPC1;ADGRG6"	"BP"
"AMP biosynthetic process (GO:0006167)"	"AMP biosynthetic process (GO:0006167)"	1	7	0.30459737112795	0.664388701986604	"ADSL"	"BP"
"astrocyte development (GO:0014002)"	"astrocyte development (GO:0014002)"	2	5	0.0304063029110536	0.377767386488079	"SOX11;SOX4"	"BP"
"regulation of mitochondrial fusion (GO:0010635)"	"regulation of mitochondrial fusion (GO:0010635)"	1	8	0.366748529080027	0.679398137203804	"SQSTM1"	"BP"
"regulation of synapse organization by posttranscriptional regulation of gene expression (GO:1904739)"	"regulation of synapse organization by posttranscriptional regulation of gene expression (GO:1904739)"	2	10	0.19970173834878	0.613394213566549	"GCNT2;KLK8"	"BP"
"negative regulation of interleukin-5 secretion (GO:2000663)"	"negative regulation of interleukin-5 secretion (GO:2000663)"	1	6	0.241370213010279	0.61645713364934	"LEF1"	"BP"
"negative regulation of interleukin-13 secretion (GO:2000666)"	"negative regulation of interleukin-13 secretion (GO:2000666)"	1	6	0.241370213010279	0.61645713364934	"LEF1"	"BP"
"inorganic anion transmembrane transport (GO:0098661)"	"inorganic anion transmembrane transport (GO:0098661)"	1	6	0.241370213010279	0.61645713364934	"SLC4A4"	"BP"
"mammary gland development (GO:0030879)"	"mammary gland development (GO:0030879)"	2	7	0.0833023177161037	0.502934492600243	"TGFB3;LEF1"	"BP"
"protein import into peroxisome matrix (GO:0016558)"	"protein import into peroxisome matrix (GO:0016558)"	1	7	0.30459737112795	0.664388701986604	"PEX14"	"BP"
"negative regulation of mitochondrion organization (GO:0010823)"	"negative regulation of mitochondrion organization (GO:0010823)"	1	8	0.366748529080027	0.679398137203804	"SQSTM1"	"BP"
"negative regulation of lamellipodium assembly (GO:0010593)"	"negative regulation of lamellipodium assembly (GO:0010593)"	1	6	0.241370213010279	0.61645713364934	"CDC42"	"BP"
"regulation of BMP signaling pathway involved in heart jogging (GO:2000223)"	"regulation of BMP signaling pathway involved in heart jogging (GO:2000223)"	1	7	0.30459737112795	0.664388701986604	"RACGAP1"	"BP"
"negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:1902163)"	"negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:1902163)"	1	5	0.178836681992034	0.579994650037888	"CD44"	"BP"
